Id,ActivityDate,TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
8583815059,2016-04-14,3135,2.45,0.0,0.0,2.43,0,0,134,1306,2443
8583815059,2016-04-15,3430,2.68,0.0,0.0,0.9,0,0,65,1375,2505
8583815059,2016-04-16,5319,4.15,0.0,0.0,0.0,0,0,0,1440,2693
8583815059,2016-04-17,3008,2.35,0.0,0.0,0.0,0,0,0,1440,2439
8583815059,2016-04-18,3864,3.01,0.31,1.06,1.35,4,22,105,1309,2536
8583815059,2016-04-19,5697,4.44,0.53,0.48,3.44,7,10,166,1257,2668
8583815059,2016-04-20,5273,4.11,0.0,1.04,3.07,0,27,167,1246,2647
8583815059,2016-04-21,8538,6.66,2.63,1.02,3.01,35,18,158,1229,2883
8583815059,2016-04-22,8687,6.78,0.29,2.41,4.08,4,54,212,1170,2944
8583815059,2016-04-23,9423,7.35,0.53,2.03,4.75,7,44,238,1151,3012
8583815059,2016-04-24,8286,6.46,0.15,2.05,4.27,2,44,206,1188,2889
8583815059,2016-04-25,4503,3.51,1.47,0.24,1.81,18,6,122,1294,2547
8583815059,2016-04-26,10499,8.19,0.07,4.22,3.89,1,91,214,1134,3093
8583815059,2016-04-27,12474,9.73,6.6,0.27,2.87,77,5,129,1229,3142
8583815059,2016-04-28,6174,4.82,0.0,1.2,3.61,0,28,203,1209,2757
8583815059,2016-04-29,15168,11.83,3.9,3.0,4.92,46,67,258,1069,3513
8583815059,2016-04-30,10085,7.87,0.15,1.28,6.43,2,28,317,1093,3164
8583815059,2016-05-01,4512,3.52,0.78,0.12,2.04,10,2,117,1311,2596
8583815059,2016-05-02,8469,6.61,0.0,0.0,0.0,0,0,0,1440,2894
8583815059,2016-05-03,12015,9.37,0.0,0.0,0.0,0,0,0,1440,3212
8583815059,2016-05-04,3588,2.8,0.0,0.0,0.0,0,0,0,1440,2516
8583815059,2016-05-05,12427,9.69,0.0,0.0,1.18,0,0,70,1370,3266
8583815059,2016-05-06,5843,4.56,0.14,1.19,3.23,2,22,166,1250,2683
8583815059,2016-05-07,6117,4.77,0.0,0.0,4.77,0,0,250,1190,2810
8583815059,2016-05-08,9217,7.19,0.22,3.31,3.66,3,72,182,1183,2940
8583815059,2016-05-09,9877,7.7,5.76,0.17,1.73,66,4,110,1260,2947
8583815059,2016-05-10,8240,6.43,0.69,2.01,3.72,9,43,162,1226,2846
8583815059,2016-05-11,8701,6.79,0.37,3.24,3.17,5,71,177,1106,2804
8583815059,2016-05-12,0,0.0,0.0,0.0,0.0,0,0,0,1440,0
8792009665,2016-04-12,2564,1.64,0.0,0.0,1.64,0,0,116,831,2044
8792009665,2016-04-13,1320,0.84,0.0,0.0,0.84,0,0,82,806,1934
8792009665,2016-04-14,1219,0.78,0.0,0.0,0.78,0,0,84,853,1963
8792009665,2016-04-15,2483,1.59,0.0,0.0,1.59,0,0,126,937,2009
8792009665,2016-04-16,244,0.16,0.0,0.0,0.16,0,0,12,1428,1721
8792009665,2016-04-17,0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,2016-04-18,0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,2016-04-19,0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,2016-04-20,3147,2.01,0.0,0.28,1.74,0,10,139,744,2188
8792009665,2016-04-21,144,0.09,0.0,0.0,0.09,0,0,9,1431,1720
8792009665,2016-04-22,4068,2.6,0.05,0.28,2.27,1,20,195,817,2419
8792009665,2016-04-23,5245,3.36,0.16,0.44,2.75,8,45,232,795,2748
8792009665,2016-04-24,400,0.26,0.04,0.05,0.16,3,8,19,1410,1799
8792009665,2016-04-25,0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,2016-04-26,1321,0.85,0.0,0.0,0.85,0,0,80,1360,1928
8792009665,2016-04-27,1758,1.13,0.0,0.0,1.13,0,0,112,900,2067
8792009665,2016-04-28,6157,3.94,0.0,0.0,3.94,0,0,310,714,2780
8792009665,2016-04-29,8360,5.35,0.14,0.28,4.93,6,14,380,634,3101
8792009665,2016-04-30,7174,4.59,0.33,0.36,3.91,10,20,301,749,2896
8792009665,2016-05-01,1619,1.04,0.0,0.0,1.04,0,0,79,834,1962
8792009665,2016-05-02,1831,1.17,0.0,0.0,1.17,0,0,101,916,2015
8792009665,2016-05-03,2421,1.55,0.0,0.0,1.55,0,0,156,739,2297
8792009665,2016-05-04,2283,1.46,0.0,0.0,1.46,0,0,129,848,2067
8792009665,2016-05-05,0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,2016-05-06,0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,2016-05-07,0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,2016-05-08,0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,2016-05-09,0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,2016-05-10,0,0.0,0.0,0.0,0.0,0,0,0,48,57
8877689391,2016-04-12,23186,20.4,12.22,0.34,7.82,85,7,312,1036,3921
8877689391,2016-04-13,15337,9.58,3.55,0.38,5.64,108,18,216,1098,3566
8877689391,2016-04-14,21129,18.98,10.55,0.59,7.75,68,13,298,1061,3793
8877689391,2016-04-15,13422,7.17,0.05,0.05,7.01,106,1,281,1052,3934
8877689391,2016-04-16,29326,25.29,13.24,1.21,10.71,94,29,429,888,4547
8877689391,2016-04-17,15118,8.87,0.0,0.07,8.79,58,15,307,1060,3545
8877689391,2016-04-18,11423,8.67,2.44,0.27,5.94,29,5,191,1215,2761
8877689391,2016-04-19,18785,17.4,12.15,0.18,5.03,82,13,214,1131,3676
8877689391,2016-04-20,19948,18.11,11.02,0.69,6.34,73,19,225,1123,3679
8877689391,2016-04-21,19377,17.62,12.29,0.42,4.89,82,13,226,1119,3659
8877689391,2016-04-22,18258,16.31,10.23,0.03,5.97,61,2,236,1141,3427
8877689391,2016-04-23,11200,7.43,0.0,0.0,7.4,102,6,300,1032,3891
8877689391,2016-04-24,16674,15.74,11.01,0.01,4.69,64,1,227,1148,3455
8877689391,2016-04-25,12986,8.74,2.37,0.07,6.27,113,8,218,1101,3802
8877689391,2016-04-26,11101,8.43,1.76,0.13,6.5,22,3,258,1157,2860
8877689391,2016-04-27,23629,20.65,13.07,0.44,7.1,93,8,235,1104,3808
8877689391,2016-04-28,14890,11.3,4.93,0.38,5.97,58,8,231,1143,3060
8877689391,2016-04-29,9733,7.39,1.38,0.17,5.79,18,5,210,1207,2698
8877689391,2016-04-30,27745,26.72,21.66,0.08,4.93,124,4,223,1089,4398
8877689391,2016-05-01,10930,8.32,3.13,0.57,4.57,36,12,166,1226,2786
8877689391,2016-05-02,4790,3.64,0.0,0.0,3.56,0,0,105,1335,2189
8877689391,2016-05-03,10818,8.21,1.39,0.1,6.67,19,3,229,1189,2817
8877689391,2016-05-04,18193,16.3,10.42,0.31,5.53,66,8,212,1154,3477
8877689391,2016-05-05,14055,10.67,5.46,0.82,4.37,67,15,188,1170,3052
8877689391,2016-05-06,21727,19.34,12.79,0.29,6.16,96,17,232,1095,4015
8877689391,2016-05-07,12332,8.13,0.08,0.96,6.99,105,28,271,1036,4142
8877689391,2016-05-08,10686,8.11,1.08,0.2,6.8,17,4,245,1174,2847
8877689391,2016-05-09,20226,18.25,11.1,0.8,6.24,73,19,217,1131,3710
8877689391,2016-05-10,10733,8.15,1.35,0.46,6.28,18,11,224,1187,2832
8877689391,2016-05-11,21420,19.56,13.22,0.41,5.89,88,12,213,1127,3832
8877689391,2016-05-12,8064,6.12,1.82,0.04,4.25,23,1,137,770,1849
